speaker,utterance_label,utterance_begin,utterance_end,following_utterance_begin,following_utterance_end,discourse,discourse_begin,discourse_end
14401,a10b6c5e-55eb-11f0-8c2f-16386fa09120,94.71,95.36,95.81,97.36,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6632-55eb-11f0-8c2f-16386fa09120,17.0,20.02,21.13,22.27,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6a92-55eb-11f0-8c2f-16386fa09120,73.77,75.61,75.86,77.73,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b695c-55eb-11f0-8c2f-16386fa09120,59.67,60.7,61.04,62.51,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b66c8-55eb-11f0-8c2f-16386fa09120,25.41,25.83,26.16,27.75,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6934-55eb-11f0-8c2f-16386fa09120,57.98,59.14,59.67,60.7,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6a4c-55eb-11f0-8c2f-16386fa09120,69.19,71.12,71.84,73.6,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6858-55eb-11f0-8c2f-16386fa09120,44.76,47.1,48.24,48.96,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6b00-55eb-11f0-8c2f-16386fa09120,79.76,80.94,81.47,81.8,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6c86-55eb-11f0-8c2f-16386fa09120,95.81,97.36,97.59,98.01,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6b46-55eb-11f0-8c2f-16386fa09120,82.21,82.67,83.84,85.4,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6a06-55eb-11f0-8c2f-16386fa09120,68.24,69.03,69.19,71.12,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b68ee-55eb-11f0-8c2f-16386fa09120,52.93,54.7,55.06,57.48,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b677c-55eb-11f0-8c2f-16386fa09120,31.21,32.28,33.47,36.01,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b65e2-55eb-11f0-8c2f-16386fa09120,11.77,15.25,15.43,16.61,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b65ba-55eb-11f0-8c2f-16386fa09120,8.51,11.08,11.77,15.25,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6830-55eb-11f0-8c2f-16386fa09120,43.15,43.75,44.76,47.1,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b68c6-55eb-11f0-8c2f-16386fa09120,52.37,52.75,52.93,54.7,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6736-55eb-11f0-8c2f-16386fa09120,28.28,28.43,29.0,30.99,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6754-55eb-11f0-8c2f-16386fa09120,29.0,30.99,31.21,32.28,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b67a4-55eb-11f0-8c2f-16386fa09120,33.47,36.01,36.44,39.26,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6aba-55eb-11f0-8c2f-16386fa09120,75.86,77.73,78.3,78.97,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b654c-55eb-11f0-8c2f-16386fa09120,3.13,6.54,7.62,8.34,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b67cc-55eb-11f0-8c2f-16386fa09120,36.44,39.26,39.53,42.63,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b665a-55eb-11f0-8c2f-16386fa09120,21.13,22.27,22.92,24.97,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b690c-55eb-11f0-8c2f-16386fa09120,55.06,57.48,57.98,59.14,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6ad8-55eb-11f0-8c2f-16386fa09120,78.3,78.97,79.76,80.94,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b69c0-55eb-11f0-8c2f-16386fa09120,62.76,64.2,64.39,67.81,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6bd2-55eb-11f0-8c2f-16386fa09120,88.28,89.96,90.97,91.46,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b689e-55eb-11f0-8c2f-16386fa09120,50.81,52.02,52.37,52.75,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6bb4-55eb-11f0-8c2f-16386fa09120,86.4,87.33,88.28,89.96,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6b8c-55eb-11f0-8c2f-16386fa09120,83.84,85.4,86.4,87.33,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6a6a-55eb-11f0-8c2f-16386fa09120,71.84,73.6,73.77,75.61,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b6b28-55eb-11f0-8c2f-16386fa09120,81.47,81.8,82.21,82.67,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10b63a8-55eb-11f0-8c2f-16386fa09120,0.54,2.58,3.13,6.54,14401_f5_int6_2022_03_29_assnat_174837,0.54,98.01
14401,a10754d4-55eb-11f0-8c2f-16386fa09120,89.69,90.03,90.67,92.92,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10753a8-55eb-11f0-8c2f-16386fa09120,67.88,72.14,72.66,73.76,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a107543e-55eb-11f0-8c2f-16386fa09120,76.58,80.31,81.01,85.79,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a107504c-55eb-11f0-8c2f-16386fa09120,17.06,19.21,19.43,22.93,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a107531c-55eb-11f0-8c2f-16386fa09120,61.38,62.42,62.72,63.89,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1075024-55eb-11f0-8c2f-16386fa09120,14.27,16.58,17.06,19.21,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1074fca-55eb-11f0-8c2f-16386fa09120,9.05,10.36,11.65,14.1,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10750e2-55eb-11f0-8c2f-16386fa09120,27.2,29.7,30.09,33.2,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10754ac-55eb-11f0-8c2f-16386fa09120,88.44,89.18,89.69,90.03,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1075132-55eb-11f0-8c2f-16386fa09120,34.47,36.99,38.54,39.41,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1074f5c-55eb-11f0-8c2f-16386fa09120,1.87,3.26,3.94,8.68,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1075150-55eb-11f0-8c2f-16386fa09120,38.54,39.41,39.92,40.91,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1075362-55eb-11f0-8c2f-16386fa09120,64.08,65.57,66.44,67.53,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1074f98-55eb-11f0-8c2f-16386fa09120,3.94,8.68,9.05,10.36,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10751f0-55eb-11f0-8c2f-16386fa09120,47.62,48.78,49.22,50.27,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1075286-55eb-11f0-8c2f-16386fa09120,55.53,56.26,57.23,57.91,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10751c8-55eb-11f0-8c2f-16386fa09120,45.43,47.19,47.62,48.78,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a107551a-55eb-11f0-8c2f-16386fa09120,93.13,96.47,,,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1075178-55eb-11f0-8c2f-16386fa09120,39.92,40.91,41.53,44.23,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a107533a-55eb-11f0-8c2f-16386fa09120,62.72,63.89,64.08,65.57,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1074ffc-55eb-11f0-8c2f-16386fa09120,11.65,14.1,14.27,16.58,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a1075074-55eb-11f0-8c2f-16386fa09120,19.43,22.93,23.71,24.43,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10753f8-55eb-11f0-8c2f-16386fa09120,75.26,75.36,75.69,76.34,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a107538a-55eb-11f0-8c2f-16386fa09120,66.44,67.53,67.88,72.14,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10752a4-55eb-11f0-8c2f-16386fa09120,57.23,57.91,58.77,59.62,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10752cc-55eb-11f0-8c2f-16386fa09120,58.77,59.62,59.77,60.47,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10751a0-55eb-11f0-8c2f-16386fa09120,41.53,44.23,45.43,47.19,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
14401,a10753d0-55eb-11f0-8c2f-16386fa09120,72.66,73.76,75.26,75.36,14401_f6_int7_2022_03_29_assnat_174837,0.25,96.47
